"No.","Time","Source","Destination","Protocol","Length","Info"
"1109","90.893018","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=5400 Ack=9800 Win=262144 Len=0"
"1110","90.893129","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"1111","90.893214","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=5400 Ack=9831 Win=261888 Len=0"
"1112","90.894560","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","673","Application Data"
"1113","90.894560","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"1114","90.894698","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=5400 Ack=10461 Win=261376 Len=0"
"1115","90.900021","52.168.117.170","10.0.0.7","TCP","66","443  >  51830 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1116","90.900199","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1117","90.901964","10.0.0.7","52.168.117.170","TLSv1.2","351","Client Hello"
"1118","90.903688","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","761","Application Data"
"1119","90.903848","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=5400 Ack=11148 Win=260608 Len=0"
"1120","90.903989","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"1121","90.904051","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=5400 Ack=11179 Win=260608 Len=0"
"1123","91.060431","52.168.117.170","10.0.0.7","TCP","1465","443  >  51830 [ACK] Seq=1 Ack=298 Win=524544 Len=1411 [TCP segment of a reassembled PDU]"
"1124","91.060626","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=298 Ack=1412 Win=260608 Len=0"
"1125","91.060709","52.168.117.170","10.0.0.7","TCP","1465","443  >  51830 [ACK] Seq=1412 Ack=298 Win=524544 Len=1411 [TCP segment of a reassembled PDU]"
"1126","91.060806","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=298 Ack=2823 Win=262144 Len=0"
"1127","91.061060","52.168.117.170","10.0.0.7","TCP","1465","443  >  51830 [ACK] Seq=2823 Ack=298 Win=524544 Len=1411 [TCP segment of a reassembled PDU]"
"1128","91.061060","52.168.117.170","10.0.0.7","TLSv1.2","334","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1129","91.061318","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=298 Ack=4514 Win=262144 Len=0"
"1130","91.065049","10.0.0.7","52.168.117.170","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1132","91.214751","52.168.117.170","10.0.0.7","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1133","91.214751","52.168.117.170","10.0.0.7","TLSv1.2","123","Application Data"
"1134","91.214859","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=456 Ack=4634 Win=261888 Len=0"
"1135","91.216018","10.0.0.7","52.168.117.170","TLSv1.2","141","Application Data"
"1136","91.216146","10.0.0.7","52.168.117.170","TLSv1.2","92","Application Data"
"1137","91.216241","10.0.0.7","52.168.117.170","TLSv1.2","357","Application Data"
"1138","91.216410","10.0.0.7","52.168.117.170","TLSv1.2","1413","Application Data"
"1139","91.216526","10.0.0.7","52.168.117.170","TLSv1.2","92","Application Data"
"1142","91.368338","52.168.117.170","10.0.0.7","TLSv1.2","92","Application Data"
"1143","91.368457","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=2281 Ack=4672 Win=261888 Len=0"
"1144","91.368892","52.168.117.170","10.0.0.7","TCP","60","443  >  51830 [ACK] Seq=4634 Ack=884 Win=523776 Len=0"
"1145","91.368914","10.0.0.7","52.168.117.170","TCP","54","[TCP Dup ACK 1143#1] 51830  >  443 [ACK] Seq=2281 Ack=4672 Win=261888 Len=0"
"1146","91.384739","52.168.117.170","10.0.0.7","TLSv1.2","109","Application Data"
"1147","91.384831","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=2281 Ack=4727 Win=261888 Len=0"
"1148","91.385002","52.168.117.170","10.0.0.7","TCP","60","443  >  51830 [ACK] Seq=4672 Ack=2243 Win=524800 Len=0"
"1149","91.385022","10.0.0.7","52.168.117.170","TCP","54","[TCP Dup ACK 1147#1] 51830  >  443 [ACK] Seq=2281 Ack=4727 Win=261888 Len=0"
"1150","91.385273","52.168.117.170","10.0.0.7","TCP","60","443  >  51830 [ACK] Seq=4672 Ack=2281 Win=524800 Len=0"
"1151","91.385291","10.0.0.7","52.168.117.170","TCP","54","[TCP Dup ACK 1147#2] 51830  >  443 [ACK] Seq=2281 Ack=4727 Win=261888 Len=0"
"1152","91.387029","52.168.117.170","10.0.0.7","TLSv1.2","338","Application Data"
"1153","91.387139","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=2281 Ack=5011 Win=261632 Len=0"
"1156","91.734003","10.0.0.7","52.168.117.170","TLSv1.2","134","Application Data"
"1157","91.734299","10.0.0.7","52.168.117.170","TLSv1.2","1217","Application Data"
"1158","91.734418","10.0.0.7","52.168.117.170","TLSv1.2","92","Application Data"
"1159","91.787352","10.0.0.7","52.168.117.170","TLSv1.2","134","Application Data"
"1160","91.787611","10.0.0.7","52.168.117.170","TLSv1.2","1031","Application Data"
"1161","91.787763","10.0.0.7","52.168.117.170","TLSv1.2","92","Application Data"
"1162","91.885121","52.168.117.170","10.0.0.7","TCP","56","443  >  51830 [ACK] Seq=5011 Ack=3562 Win=523520 Len=0"
"1163","91.888959","52.168.117.170","10.0.0.7","TLSv1.2","109","Application Data"
"1164","91.889175","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=4657 Ack=5066 Win=261376 Len=0"
"1165","91.892341","52.168.117.170","10.0.0.7","TLSv1.2","159","Application Data"
"1166","91.892489","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=4657 Ack=5171 Win=261376 Len=0"
"1169","91.938034","52.168.117.170","10.0.0.7","TCP","56","443  >  51830 [ACK] Seq=5171 Ack=4657 Win=524800 Len=0"
"1170","91.940860","52.168.117.170","10.0.0.7","TLSv1.2","109","Application Data"
"1171","91.941074","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=4657 Ack=5226 Win=261376 Len=0"
"1172","91.980341","52.168.117.170","10.0.0.7","TLSv1.2","136","Application Data"
"1173","91.980486","10.0.0.7","52.168.117.170","TCP","54","51830  >  443 [ACK] Seq=4657 Ack=5308 Win=261120 Len=0"
"1174","92.510489","10.0.0.7","13.248.151.210","TCP","55","[TCP Keep-Alive] 63770  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"1175","92.586767","13.248.151.210","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  63770 [ACK] Seq=1 Ack=2 Win=129 Len=0 SLE=1 SRE=2"
"1178","93.137094","10.0.0.7","15.197.213.252","TCP","55","[TCP Keep-Alive] 63394  >  443 [ACK] Seq=84 Ack=41 Win=513 Len=1"
"1179","93.212554","15.197.213.252","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  63394 [ACK] Seq=41 Ack=85 Win=129 Len=0 SLE=84 SRE=85"
"1180","93.250469","10.0.0.7","15.197.213.252","TCP","55","[TCP Keep-Alive] 63903  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1"
"1181","93.326697","15.197.213.252","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  63903 [ACK] Seq=1 Ack=2 Win=114 Len=0 SLE=1 SRE=2"
"1182","93.646714","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::2005","TCP","75","[TCP Keep-Alive] 63768  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1"
"1183","93.654840","2a00:1450:4028:801::2005","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","86","[TCP Keep-Alive ACK] 443  >  63768 [ACK] Seq=1 Ack=2 Win=3977 Len=0 SLE=1 SRE=2"
"1190","94.538144","10.0.0.7","13.248.151.210","TCP","55","[TCP Keep-Alive] 63736  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"1191","94.616128","13.248.151.210","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  63736 [ACK] Seq=1 Ack=2 Win=162 Len=0 SLE=1 SRE=2"
"1196","96.240271","10.0.0.7","20.189.173.11","TCP","66","51831  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1197","96.454115","20.189.173.11","10.0.0.7","TCP","66","443  >  51831 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1198","96.454428","10.0.0.7","20.189.173.11","TCP","54","51831  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1199","96.455420","10.0.0.7","20.189.173.11","TLSv1.2","272","Client Hello"
"1200","96.673406","20.189.173.11","10.0.0.7","TCP","1465","443  >  51831 [ACK] Seq=1 Ack=219 Win=524544 Len=1411 [TCP segment of a reassembled PDU]"
"1201","96.673621","10.0.0.7","20.189.173.11","TCP","54","51831  >  443 [ACK] Seq=219 Ack=1412 Win=260608 Len=0"
"1202","96.673706","20.189.173.11","10.0.0.7","TCP","1465","443  >  51831 [ACK] Seq=1412 Ack=219 Win=524544 Len=1411 [TCP segment of a reassembled PDU]"
"1203","96.673776","10.0.0.7","20.189.173.11","TCP","54","51831  >  443 [ACK] Seq=219 Ack=2823 Win=262144 Len=0"
"1204","96.673867","20.189.173.11","10.0.0.7","TCP","1465","443  >  51831 [ACK] Seq=2823 Ack=219 Win=524544 Len=1411 [TCP segment of a reassembled PDU]"
"1205","96.673929","10.0.0.7","20.189.173.11","TCP","54","51831  >  443 [ACK] Seq=219 Ack=4234 Win=260608 Len=0"
"1206","96.674121","20.189.173.11","10.0.0.7","TLSv1.2","327","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1207","96.674163","10.0.0.7","20.189.173.11","TCP","54","51831  >  443 [ACK] Seq=219 Ack=4507 Win=262144 Len=0"
"1208","96.678363","10.0.0.7","20.189.173.11","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1209","96.904793","20.189.173.11","10.0.0.7","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1210","96.905022","10.0.0.7","20.189.173.11","TCP","54","51831  >  443 [ACK] Seq=377 Ack=4558 Win=261888 Len=0"
"1211","96.906784","10.0.0.7","20.189.173.11","TLSv1.2","912","Application Data"
"1212","96.907128","10.0.0.7","20.189.173.11","TLSv1.2","3728","Application Data"
"1213","97.121240","20.189.173.11","10.0.0.7","TLSv1.2","108","Application Data"
"1214","97.121409","10.0.0.7","20.189.173.11","TCP","54","51831  >  443 [ACK] Seq=4909 Ack=4612 Win=261888 Len=0"
"1215","97.123096","20.189.173.11","10.0.0.7","TCP","60","443  >  51831 [ACK] Seq=4612 Ack=2675 Win=524800 Len=0"
"1216","97.124893","20.189.173.11","10.0.0.7","TCP","60","443  >  51831 [ACK] Seq=4612 Ack=4115 Win=524800 Len=0"
"1217","97.128027","20.189.173.11","10.0.0.7","TLSv1.2","507","Application Data"
"1218","97.128256","10.0.0.7","20.189.173.11","TCP","54","51831  >  443 [ACK] Seq=4909 Ack=5065 Win=261376 Len=0"
"1221","98.366939","10.0.0.7","76.223.31.44","TCP","55","[TCP Keep-Alive] 63564  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"1222","98.443362","76.223.31.44","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  63564 [ACK] Seq=1 Ack=2 Win=168 Len=0 SLE=1 SRE=2"
"1224","99.060716","34.85.166.233","10.0.0.7","TLSv1.2","82","Application Data"
"1225","99.061488","10.0.0.7","34.85.166.233","TLSv1.2","86","Application Data"
"1226","99.209856","34.85.166.233","10.0.0.7","TCP","56","443  >  51721 [ACK] Seq=249 Ack=285 Win=331 Len=0"
"1267","105.246641","10.0.0.7","34.96.118.58","TCP","55","[TCP Keep-Alive] 63560  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1"
"1268","105.256553","34.96.118.58","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  63560 [ACK] Seq=1 Ack=2 Win=7308 Len=0 SLE=1 SRE=2"
"1298","112.541610","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","144","Application Data"
"1299","112.588022","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51770 [ACK] Seq=3384 Ack=1667 Win=296 Len=0"
"1300","112.674818","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","146","Application Data"
"1301","112.722102","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51770  >  443 [ACK] Seq=1667 Ack=3456 Win=516 Len=0"
"1306","114.198965","10.0.0.7","20.74.47.205","TCP","54","51823  >  443 [RST, ACK] Seq=3220 Ack=7828 Win=0 Len=0"
"1308","116.157076","34.85.166.233","10.0.0.7","TLSv1.2","81","Application Data"
"1309","116.158442","10.0.0.7","34.85.166.233","TLSv1.2","85","Application Data"
"1310","116.306801","34.85.166.233","10.0.0.7","TCP","56","443  >  51721 [ACK] Seq=276 Ack=316 Win=331 Len=0"
"1311","118.709217","10.0.0.7","199.232.82.132","TCP","55","[TCP Keep-Alive] 51785  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1"
"1312","118.756060","199.232.82.132","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  51785 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"1315","118.941531","10.0.0.7","146.75.58.217","TCP","55","[TCP Keep-Alive] 51784  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"1316","119.017183","146.75.58.217","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  51784 [ACK] Seq=1 Ack=2 Win=298 Len=0 SLE=1 SRE=2"
"1317","119.223598","10.0.0.7","20.199.120.182","TLSv1.2","98","Application Data"
"1318","119.288511","20.199.120.182","10.0.0.7","TLSv1.2","229","Application Data"
"1319","119.337877","10.0.0.7","20.199.120.182","TCP","54","61001  >  443 [ACK] Seq=133 Ack=526 Win=512 Len=0"
"1320","119.446942","34.85.166.233","10.0.0.7","TLSv1.2","82","Application Data"
"1321","119.447737","10.0.0.7","34.85.166.233","TLSv1.2","86","Application Data"
"1322","119.596702","34.85.166.233","10.0.0.7","TCP","56","443  >  51721 [ACK] Seq=304 Ack=348 Win=331 Len=0"
"1331","120.411473","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TCP","75","[TCP Keep-Alive] 51778  >  443 [ACK] Seq=197 Ack=824 Win=513 Len=1"
"1332","120.421257","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","86","[TCP Keep-Alive ACK] 443  >  51778 [ACK] Seq=824 Ack=198 Win=133 Len=0 SLE=197 SRE=198"
"1333","122.485570","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","534","Application Data"
"1334","122.538036","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51770  >  443 [ACK] Seq=1667 Ack=3916 Win=514 Len=0"
"1335","122.546803","20.199.120.151","10.0.0.7","TLSv1.2","433","Application Data"
"1336","122.558558","10.0.0.7","20.199.120.151","TLSv1.2","188","Application Data"
"1337","122.563858","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1339","122.610646","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51770 [ACK] Seq=3916 Ack=1763 Win=296 Len=0"
"1340","122.678281","20.199.120.151","10.0.0.7","TCP","56","443  >  49605 [ACK] Seq=1126 Ack=403 Win=7689 Len=0"
"1375","123.200356","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","112","Application Data"
"1381","123.247616","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","109","Application Data"
"1382","123.247814","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51821  >  443 [ACK] Seq=770 Ack=8597 Win=261888 Len=0"
"1383","123.247972","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","1466","443  >  51821 [ACK] Seq=8597 Ack=770 Win=67840 Len=1392 [TCP segment of a reassembled PDU]"
"1384","123.248108","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51821  >  443 [ACK] Seq=770 Ack=9989 Win=262144 Len=0"
"1385","123.248266","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","1107","Application Data, Application Data"
"1386","123.248376","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51821  >  443 [ACK] Seq=770 Ack=11022 Win=260864 Len=0"
"1387","123.738046","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TLSv1.2","133","Application Data"
"1388","123.738137","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TLSv1.2","113","Application Data"
"1389","123.750811","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51778 [ACK] Seq=824 Ack=257 Win=133 Len=0"
"1390","123.750811","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51778 [ACK] Seq=824 Ack=296 Win=133 Len=0"
"1391","123.750811","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","113","Application Data"
"1392","123.791598","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TCP","74","51778  >  443 [ACK] Seq=296 Ack=863 Win=512 Len=0"
"1393","124.004454","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","447","Application Data"
"1394","124.055872","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TCP","74","51778  >  443 [ACK] Seq=296 Ack=1236 Win=511 Len=0"
